from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2044","02-LIL--1-UT-3833","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2018","02-LIL--1-UT-3811","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-UT-2000","02-GWY--1-UT-2603","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2068","02-LIL--1-T2-3857","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2044","02-LIL--1-T2-3833","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2018","02-LIL--1-T2-3811","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T2-2000","02-GWY--1-T2-2603","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T3-2024","02-BEG--1-T3-3613","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T3-2088","02-BEG--1-T3-3669","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2066","02-LIL--1-T3-3855","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2042","02-LIL--1-T3-3831","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2016","02-LIL--1-T3-3805","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2056","02-LIL--1-T3-3845","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2032","02-LIL--1-T3-3821","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2068","02-LIL--1-T3-3857","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2044","02-LIL--1-T3-3833","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2018","02-LIL--1-T3-3807","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-UT-2012","02-BEG--1-UT-3607","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T2-2012","02-BEG--1-T2-3607","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T6-2130","02-BEG--1-T6-3643","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T5-2130","02-BEG--1-T5-3643","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T6-2048","02-LIL--1-T6-3431","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T5-2048","02-LIL--1-T5-3431","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2076","02-LIL--1-T3-3865","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2052","02-LIL--1-T3-3841","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2012","02-LIL--1-T3-3803","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2076","02-LIL--1-UT-3865","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2076","02-LIL--1-T2-3865","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2052","02-LIL--1-UT-3841","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2052","02-LIL--1-T2-3841","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2028","02-LIL--1-UT-3817","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2028","02-LIL--1-T2-3817","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2004","02-LIL--1-UT-3803","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2004","02-LIL--1-T2-3803","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T6-2002","02-LIL--1-T6-3205","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T5-2002","02-LIL--1-T5-3205","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T6-2086","02-GWY--1-T6-2615","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T5-2086","02-GWY--1-T5-2615","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T6-2074","02-GWY--1-T6-2603","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T5-2074","02-GWY--1-T5-2603","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T6-2008","02-LIL--1-T6-3403","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T5-2008","02-LIL--1-T5-3403","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T6-2000","02-GWY--1-T6-2003","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-GWY:","02-GWY--1-T5-2000","02-GWY--1-T5-2003","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T6-2162","02-LIL--1-T6-3857","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T6-2138","02-BEG--1-T6-3649","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T5-2162","02-LIL--1-T5-3857","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T5-2138","02-BEG--1-T5-3649","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2056","02-LIL--1-UT-3845","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2056","02-LIL--1-T2-3845","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2032","02-LIL--1-UT-3821","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2032","02-LIL--1-T2-3821","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2094","02-LIL--1-T3-3875","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2074","02-LIL--1-T3-3863","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T3-2050","02-LIL--1-T3-3839","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2094","02-LIL--1-UT-3875","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2094","02-LIL--1-T2-3875","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2074","02-LIL--1-UT-3863","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2074","02-LIL--1-T2-3863","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2050","02-LIL--1-UT-3839","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2050","02-LIL--1-T2-3839","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-UT-2026","02-LIL--1-UT-3815","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-LIL:","02-GWY--1-T2-2026","02-LIL--1-T2-3815","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T6-2164","02-BEG--1-T6-3659","4",""
"11214","11214","aus:vic:vic-02-GWY:","aus:vic:vic-02-BEG:","02-GWY--1-T5-2164","02-BEG--1-T5-3659","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3014","02-GWY--1-T6-2637","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3014","02-GWY--1-T5-2637","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3636","02-GWY--1-T6-2057","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3636","02-GWY--1-T5-2057","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3932","02-GWY--1-T6-2067","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3932","02-GWY--1-T5-2067","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3832","02-GWY--1-T6-2049","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3832","02-GWY--1-T5-2049","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3520","02-GWY--1-T6-2659","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3936","02-GWY--1-T6-2071","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3520","02-GWY--1-T5-2659","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3936","02-GWY--1-T5-2071","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3612","02-GWY--1-T6-2029","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3612","02-GWY--1-T5-2029","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3940","02-GWY--1-T6-2077","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3940","02-GWY--1-T5-2077","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3634","02-GWY--1-T6-2053","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3634","02-GWY--1-T5-2053","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3246","02-GWY--1-T6-2083","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3016","02-GWY--1-T6-2641","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3016","02-GWY--1-T5-2641","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3010","02-GWY--1-T3-2627","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-UT-3292","02-GWY--1-UT-2601","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T2-3292","02-GWY--1-T2-2601","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T3-3292","02-GWY--1-T3-2193","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3002","02-GWY--1-T3-2615","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3006","02-GWY--1-T3-2623","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T2-3288","02-GWY--1-T2-2181","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-UT-3068","02-GWY--1-UT-2685","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T2-3068","02-GWY--1-T2-2685","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3628","02-GWY--1-T6-2045","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3628","02-GWY--1-T5-2045","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3068","02-GWY--1-T3-2685","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3926","02-GWY--1-T6-2061","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3926","02-GWY--1-T5-2061","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T6-2244","02-GWY--1-T6-2661","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T5-2244","02-GWY--1-T5-2661","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T6-2814","02-GWY--1-T6-2041","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T5-2814","02-GWY--1-T5-2041","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3008","02-GWY--1-T3-2625","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3024","02-GWY--1-T6-2653","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3024","02-GWY--1-T5-2653","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3928","02-GWY--1-T6-2063","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3928","02-GWY--1-T5-2063","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3818","02-GWY--1-T6-2037","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3818","02-GWY--1-T5-2037","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T2-3266","02-GWY--1-T2-2683","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3918","02-GWY--1-T6-2055","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3918","02-GWY--1-T5-2055","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T6-2800","02-GWY--1-T6-2007","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-GWY:","02-ALM--1-T5-2800","02-GWY--1-T5-2007","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3004","02-GWY--1-T3-2619","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T3-3266","02-GWY--1-T3-2683","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T3-3294","02-GWY--1-T3-2197","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3930","02-GWY--1-T6-2065","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3930","02-GWY--1-T5-2065","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T3-3086","02-GWY--1-T3-2195","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3816","02-GWY--1-T6-2035","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3816","02-GWY--1-T5-2035","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3934","02-GWY--1-T6-2069","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3934","02-GWY--1-T5-2069","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3288","02-GWY--1-T6-2181","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T6-3038","02-GWY--1-T6-2675","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--1-T5-3038","02-GWY--1-T5-2675","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-UT-3280","02-GWY--1-UT-2197","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T2-3280","02-GWY--1-T2-2197","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T6-3418","02-GWY--1-T6-2655","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-GWY:","02-LIL--1-T5-3418","02-GWY--1-T5-2655","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-LIL:","02-ALM--1-T6-2234","02-LIL--1-T6-3459","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-LIL:","02-ALM--1-T5-2234","02-LIL--1-T5-3459","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T6-2226","02-BEG--1-T6-3625","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T5-2226","02-BEG--1-T5-3625","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-ALM:","02-ALM--1-T6-2808","02-ALM--1-T6-2213","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-ALM:","02-ALM--1-T5-2808","02-ALM--1-T5-2213","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T6-2212","02-BEG--1-T6-3613","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T5-2212","02-BEG--1-T5-3613","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T6-2802","02-BEG--1-T6-3005","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--1-T5-2802","02-BEG--1-T5-3005","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-ALM:","02-BEG--1-T5-3624","02-ALM--1-T5-2223","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T6-3802","02-ALM--1-T6-2207","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T5-3802","02-ALM--1-T5-2207","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T6-3512","02-ALM--1-T6-2813","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T5-3512","02-ALM--1-T5-2813","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T6-3824","02-ALM--1-T6-2225","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T5-3824","02-ALM--1-T5-2225","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T6-3206","02-ALM--1-T6-2803","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-ALM:","02-LIL--1-T5-3206","02-ALM--1-T5-2803","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3028","02-LIL--1-T6-3785","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3028","02-LIL--1-T5-3785","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3638","02-LIL--1-T6-3437","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3638","02-LIL--1-T5-3437","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3010","02-LIL--1-T6-3815","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3010","02-LIL--1-T5-3815","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3018","02-LIL--1-T6-3833","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3018","02-LIL--1-T5-3833","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-BEG:","02-BEG--1-T3-3062","02-BEG--1-T3-3665","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3022","02-LIL--1-T6-3839","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3022","02-LIL--1-T5-3839","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-BEG:","02-BEG--1-UT-3062","02-BEG--1-UT-3665","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-BEG:","02-BEG--1-T2-3062","02-BEG--1-T2-3665","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T6-3036","02-LIL--1-T6-3793","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-LIL:","02-BEG--1-T5-3036","02-LIL--1-T5-3793","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T6-3404","02-BEG--1-T6-3621","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T5-3404","02-BEG--1-T5-3621","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T6-3790","02-BEG--1-T6-3011","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T5-3790","02-BEG--1-T5-3011","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T6-3504","02-BEG--1-T6-3609","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-BEG:","02-LIL--1-T5-3504","02-BEG--1-T5-3609","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3814","02-LIL--1-T6-3411","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3814","02-LIL--1-T5-3411","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-UT-3200","02-LIL--1-UT-3801","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T2-3200","02-LIL--1-T2-3801","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3210","02-LIL--1-T6-3905","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3210","02-LIL--1-T5-3905","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3912","02-LIL--1-T6-3427","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3912","02-LIL--1-T5-3427","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3208","02-LIL--1-T6-3901","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3208","02-LIL--1-T5-3901","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3212","02-LIL--1-T6-3817","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3212","02-LIL--1-T5-3817","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3810","02-LIL--1-T6-3409","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3810","02-LIL--1-T5-3409","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T6-3222","02-LIL--1-T6-3837","4",""
"11214","11214","aus:vic:vic-02-LIL:","aus:vic:vic-02-LIL:","02-LIL--1-T5-3222","02-LIL--1-T5-3837","4",""
"11214","11214","aus:vic:vic-02-HBE:","aus:vic:vic-02-LIL:","02-HBE--1-T6-1350","02-LIL--1-T6-3789","4",""
"11214","11214","aus:vic:vic-02-HBE:","aus:vic:vic-02-LIL:","02-HBE--1-T5-1350","02-LIL--1-T5-3789","4",""
"11214","11214","aus:vic:vic-02-CCL:","aus:vic:vic-02-GWY:","02-CCL--55-T5-0781","02-GWY--29-T5-2673","4",""
"11214","11214","aus:vic:vic-02-ALM:","aus:vic:vic-02-BEG:","02-ALM--29-T6-2818","02-BEG--29-T6-3017","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-ALM:","02-BEG--29-T6-3624","02-ALM--29-T6-2223","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-ALM:","02-BEG--29-T5-3624","02-ALM--29-T5-2223","4",""
"11214","11214","aus:vic:vic-02-BEG:","aus:vic:vic-02-GWY:","02-BEG--29-T6-3014","02-GWY--29-T6-2637","4",""
