route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3445","2-LIL-vpt-1.54.H","Blackburn","0","7591","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3447","2-LIL-vpt-1.65.H","Blackburn","0","7612","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3449","2-LIL-vpt-1.64.H","Blackburn","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3451","2-LIL-vpt-1.64.H","Blackburn","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3453","2-LIL-vpt-1.64.H","Blackburn","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3455","2-LIL-vpt-1.64.H","Blackburn","0","7602","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3457","2-LIL-vpt-1.64.H","Blackburn","0","7604","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3459","2-LIL-vpt-1.56.H","Blackburn","0","263","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3502","2-LIL-vpt-1.66.R","Flinders Street","1","7591","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3504","2-LIL-vpt-1.67.R","Flinders Street","1","893","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3508","2-LIL-vpt-1.66.R","Flinders Street","1","6125","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3510","2-LIL-vpt-1.68.R","Flinders Street","1","284","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3512","2-LIL-vpt-1.69.R","Flinders Street","1","287","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3514","2-LIL-vpt-1.70.R","Flinders Street","1","7612","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3519","2-LIL-vpt-1.71.H","Ringwood","0","5931","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3520","2-LIL-vpt-1.72.R","Flinders Street","1","6131","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3521","2-LIL-vpt-1.71.H","Ringwood","0","5921","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3523","2-LIL-vpt-1.71.H","Ringwood","0","5927","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3525","2-LIL-vpt-1.71.H","Ringwood","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3780","2-LIL-vpt-1.73.R","Flinders Street via City Loop","1","837","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3781","2-LIL-vpt-1.74.H","Ringwood via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3782","2-LIL-vpt-1.75.R","Flinders Street via City Loop","1","6093","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3783","2-LIL-vpt-1.76.H","Ringwood via City Loop","0","7579","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3784","2-LIL-vpt-1.77.R","Flinders Street via City Loop","1","6113","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3785","2-LIL-vpt-1.78.H","Ringwood via City Loop","0","878","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3786","2-LIL-vpt-1.79.R","Flinders Street via City Loop","1","7565","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3787","2-LIL-vpt-1.80.H","Ringwood via City Loop","0","5857","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3788","2-LIL-vpt-1.81.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3789","2-LIL-vpt-1.80.H","Ringwood via City Loop","0","7407","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3790","2-LIL-vpt-1.82.R","Flinders Street via City Loop","1","846","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3791","2-LIL-vpt-1.83.H","Ringwood via City Loop","0","7406","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3792","2-LIL-vpt-1.79.R","Flinders Street via City Loop","1","6114","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3793","2-LIL-vpt-1.80.H","Ringwood via City Loop","0","884","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3794","2-LIL-vpt-1.84.R","Flinders Street via City Loop","1","853","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3795","2-LIL-vpt-1.85.H","Ringwood via City Loop","0","5869","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3800","2-LIL-vpt-1.86.R","Flinders Street via City Loop","1","206","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3801","2-LIL-vpt-1.17.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3802","2-LIL-vpt-1.87.R","Flinders Street via City Loop","1","203","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3803","2-LIL-vpt-1.23.H","Lilydale via City Loop","0","775","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3804","2-LIL-vpt-1.88.R","Flinders Street via City Loop","1","210","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3805","2-LIL-vpt-1.89.H","Lilydale via City Loop","0","772","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3806","2-LIL-vpt-1.90.R","Flinders Street via City Loop","1","6092","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3807","2-LIL-vpt-1.91.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3808","2-LIL-vpt-1.92.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3809","2-LIL-vpt-1.93.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3810","2-LIL-vpt-1.94.R","Flinders Street via City Loop","1","7598","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3811","2-LIL-vpt-1.95.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3812","2-LIL-vpt-1.96.R","Flinders Street via City Loop","1","6098","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3813","2-LIL-vpt-1.97.H","Lilydale via City Loop","0","7613","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3814","2-LIL-vpt-1.94.R","Flinders Street via City Loop","1","7606","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3815","2-LIL-vpt-1.95.H","Lilydale via City Loop","0","845","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3816","2-LIL-vpt-1.98.R","Flinders Street via City Loop","1","6117","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3817","2-LIL-vpt-1.99.H","Lilydale via City Loop","0","7564","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3818","2-LIL-vpt-1.100.R","Flinders Street via City Loop","1","6116","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3819","2-LIL-vpt-1.101.H","Lilydale via City Loop","0","5877","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3820","2-LIL-vpt-1.102.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3821","2-LIL-vpt-1.95.H","Lilydale via City Loop","0","6086","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3822","2-LIL-vpt-1.103.R","Flinders Street via City Loop","1","7570","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3823","2-LIL-vpt-1.104.H","Lilydale via City Loop","0","241","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3824","2-LIL-vpt-1.105.R","Flinders Street via City Loop","1","256","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3825","2-LIL-vpt-1.106.H","Lilydale via City Loop","0","7599","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3826","2-LIL-vpt-1.107.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3827","2-LIL-vpt-1.108.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3828","2-LIL-vpt-1.90.R","Flinders Street via City Loop","1","7573","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3829","2-LIL-vpt-1.109.H","Mooroolbark via City Loop","0","259","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3830","2-LIL-vpt-1.110.R","Flinders Street via City Loop","1","6120","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3831","2-LIL-vpt-1.111.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3832","2-LIL-vpt-1.112.R","Flinders Street via City Loop","1","6088","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3833","2-LIL-vpt-1.113.H","Lilydale via City Loop","0","861","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3834","2-LIL-vpt-1.114.R","Flinders Street via City Loop","1","874","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3835","2-LIL-vpt-1.115.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3836","2-LIL-vpt-1.116.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3837","2-LIL-vpt-1.115.H","Lilydale via City Loop","0","7571","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3838","2-LIL-vpt-1.117.R","Flinders Street via City Loop","1","7609","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3839","2-LIL-vpt-1.118.H","Lilydale via City Loop","0","863","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3840","2-LIL-vpt-1.119.R","Flinders Street via City Loop","1","7577","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3841","2-LIL-vpt-1.120.H","Lilydale via City Loop","0","7568","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3842","2-LIL-vpt-1.121.R","Flinders Street via City Loop","1","7584","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3843","2-LIL-vpt-1.122.H","Lilydale via City Loop","0","867","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3844","2-LIL-vpt-1.119.R","Flinders Street via City Loop","1","7586","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3845","2-LIL-vpt-1.123.H","Lilydale via City Loop","0","5970","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3846","2-LIL-vpt-1.121.R","Flinders Street via City Loop","1","883","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3847","2-LIL-vpt-1.124.H","Lilydale via City Loop","0","7616","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3849","2-LIL-vpt-1.15.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3851","2-LIL-vpt-1.15.H","Lilydale via City Loop","0","5962","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3853","2-LIL-vpt-1.15.H","Lilydale via City Loop","0","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3855","2-LIL-vpt-1.15.H","Lilydale via City Loop","0","5961","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3857","2-LIL-vpt-1.15.H","Lilydale via City Loop","0","5963","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3900","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","7608","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3901","2-LIL-vpt-1.126.H","Blackburn via City Loop","0","7559","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3902","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3903","2-LIL-vpt-1.128.H","Blackburn via City Loop","0","840","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3904","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3905","2-LIL-vpt-1.126.H","Blackburn via City Loop","0","7561","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3906","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","6091","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3907","2-LIL-vpt-1.128.H","Blackburn via City Loop","0","7617","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3908","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3910","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3912","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","7595","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3914","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3916","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","7576","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3918","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5976","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3920","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","7594","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3922","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","7583","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3924","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","868","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3926","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5984","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3928","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5975","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3930","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5988","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3932","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5987","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3934","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5979","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3936","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5977","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3938","2-LIL-vpt-1.125.R","Flinders Street via City Loop","1","7588","1"
"aus:vic:vic-02-LIL:","T5_2","02-LIL--1-T5-3940","2-LIL-vpt-1.127.R","Flinders Street via City Loop","1","5981","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3200","2-LIL-vpt-1.3.R","Flinders Street","1","819","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3201","2-LIL-vpt-1.24.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3202","2-LIL-vpt-1.4.R","Flinders Street","1","821","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3203","2-LIL-vpt-1.25.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3204","2-LIL-vpt-1.3.R","Flinders Street","1","818","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3205","2-LIL-vpt-1.26.H","Lilydale","0","5854","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3206","2-LIL-vpt-1.27.R","Flinders Street","1","285","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3207","2-LIL-vpt-1.28.H","Lilydale","0","886","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3208","2-LIL-vpt-1.29.R","Flinders Street","1","7560","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3209","2-LIL-vpt-1.30.H","Mooroolbark","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3210","2-LIL-vpt-1.31.R","Flinders Street","1","7562","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3211","2-LIL-vpt-1.32.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3212","2-LIL-vpt-1.33.R","Flinders Street","1","7563","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3213","2-LIL-vpt-1.34.H","Lilydale","0","7566","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3214","2-LIL-vpt-1.35.R","Flinders Street","1","6039","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3215","2-LIL-vpt-1.36.H","Lilydale","0","292","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3216","2-LIL-vpt-1.37.R","Flinders Street","1","6127","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3217","2-LIL-vpt-1.38.H","Lilydale","0","294","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3218","2-LIL-vpt-1.35.R","Flinders Street","1","904","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3220","2-LIL-vpt-1.37.R","Flinders Street","1","907","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3221","2-LIL-vpt-1.36.H","Lilydale","0","7569","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3222","2-LIL-vpt-1.39.R","Flinders Street","1","7572","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3223","2-LIL-vpt-1.40.H","Lilydale","0","7574","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3224","2-LIL-vpt-1.37.R","Flinders Street","1","6128","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3225","2-LIL-vpt-1.41.H","Lilydale","0","909","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3226","2-LIL-vpt-1.35.R","Flinders Street","1","7567","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3227","2-LIL-vpt-1.42.H","Lilydale","0","7575","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3228","2-LIL-vpt-1.43.R","Flinders Street","1","7580","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3229","2-LIL-vpt-1.44.H","Lilydale","0","7582","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3230","2-LIL-vpt-1.45.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3231","2-LIL-vpt-1.42.H","Lilydale","0","7578","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3232","2-LIL-vpt-1.46.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3233","2-LIL-vpt-1.44.H","Lilydale","0","7581","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3234","2-LIL-vpt-1.4.R","Flinders Street","1","806","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3235","2-LIL-vpt-1.47.H","Lilydale","0","7585","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3236","2-LIL-vpt-1.2.R","Flinders Street","1","6044","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3237","2-LIL-vpt-1.48.H","Lilydale","0","7587","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3238","2-LIL-vpt-1.3.R","Flinders Street","1","805","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3239","2-LIL-vpt-1.49.H","Lilydale","0","7589","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3240","2-LIL-vpt-1.4.R","Flinders Street","1","6046","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3241","2-LIL-vpt-1.6.H","Lilydale","0","5868","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3242","2-LIL-vpt-1.4.R","Flinders Street","1","6041","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3244","2-LIL-vpt-1.4.R","Flinders Street","1","6045","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3246","2-LIL-vpt-1.27.R","Flinders Street","1","5992","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3283","2-LIL-vpt-1.7.H","Lilydale","0","5866","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3288","2-LIL-vpt-1.129.R","Flinders Street","1","5973","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3290","2-LIL-vpt-1.9.R","Flinders Street","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3300","2-LIL-vpt-1.50.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3301","2-LIL-vpt-1.51.H","Mooroolbark","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3302","2-LIL-vpt-1.52.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3304","2-LIL-vpt-1.10.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3305","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3306","2-LIL-vpt-1.10.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3307","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3308","2-LIL-vpt-1.10.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3309","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3310","2-LIL-vpt-1.10.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3311","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3312","2-LIL-vpt-1.52.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3313","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3326","2-LIL-vpt-1.10.R","Ringwood","1","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3331","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3361","2-LIL-vpt-1.11.H","Lilydale","0","","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3400","2-LIL-vpt-1.53.R","Flinders Street","1","6122","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3401","2-LIL-vpt-1.54.H","Blackburn","0","888","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3402","2-LIL-vpt-1.55.R","Flinders Street","1","6081","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3403","2-LIL-vpt-1.56.H","Blackburn","0","5957","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3404","2-LIL-vpt-1.57.R","Flinders Street","1","902","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3405","2-LIL-vpt-1.56.H","Blackburn","0","270","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3406","2-LIL-vpt-1.58.R","Flinders Street","1","7600","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3407","2-LIL-vpt-1.59.H","Blackburn","0","6102","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3408","2-LIL-vpt-1.60.R","Flinders Street","1","7601","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3409","2-LIL-vpt-1.56.H","Blackburn","0","7597","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3410","2-LIL-vpt-1.61.R","Flinders Street","1","7603","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3411","2-LIL-vpt-1.62.H","Blackburn","0","7605","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3412","2-LIL-vpt-1.53.R","Flinders Street","1","6082","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3413","2-LIL-vpt-1.63.H","Blackburn","0","7607","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3414","2-LIL-vpt-1.53.R","Flinders Street","1","7589","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3415","2-LIL-vpt-1.64.H","Blackburn","0","6109","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3416","2-LIL-vpt-1.53.R","Flinders Street","1","916","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3417","2-LIL-vpt-1.64.H","Blackburn","0","6103","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3418","2-LIL-vpt-1.57.R","Flinders Street","1","5997","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3419","2-LIL-vpt-1.64.H","Blackburn","0","6105","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3420","2-LIL-vpt-1.61.R","Flinders Street","1","209","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3421","2-LIL-vpt-1.64.H","Blackburn","0","6101","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3423","2-LIL-vpt-1.65.H","Blackburn","0","6107","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3424","2-LIL-vpt-1.55.R","Flinders Street","1","921","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3425","2-LIL-vpt-1.54.H","Blackburn","0","298","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3427","2-LIL-vpt-1.56.H","Blackburn","0","7596","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3429","2-LIL-vpt-1.56.H","Blackburn","0","5853","1"
"aus:vic:vic-02-LIL:","T6_2","02-LIL--1-T6-3431","2-LIL-vpt-1.56.H","Blackburn","0","5920","1"
